DTW,DistanceNormalization,FeatureNormalization,Clustering,Feature,SteelPenny,RobinsonFoulds
DTW-I,none,CMN,UPGMC,RPLP,0.65956401322255,1470.25168611803
DTW-I,none,CMN,WPGMC,RPLP,0.642696328062182,1347.62719851603
DTW-I,none,CMN,Ward,RPLP,0.342875011167694,500.669444118343
DTW-I,none,CMN,NJ,RPLP,0.338014830697758,512.328028912721
DTW-I,none,CMVN,Single,BFCC,0.406539801661753,898.614546541764
DTW-I,none,CMVN,Complete,BFCC,0.385732154024837,684.106808824686
DTW-I,none,CMVN,UPGMA,BFCC,0.401277584204413,806.419496547293
DTW-I,none,CMVN,WPGMA,BFCC,0.387420709371929,699.212406263512
DTW-I,none,CMVN,UPGMC,BFCC,0.592531046189583,1469.28426847613
DTW-I,none,CMVN,WPGMC,BFCC,0.647726257482355,1496.62093112496
DTW-I,none,CMVN,Ward,BFCC,0.344706512999196,517.665703475803
DTW-I,none,CMVN,NJ,BFCC,0.281408022871438,576.05830258003
DTW-I,none,CMVN,Single,CQCC,0.404306262842848,849.733726093285
DTW-I,none,CMVN,Complete,CQCC,0.365862592691861,672.162747379886
DTW-I,none,CMVN,UPGMA,CQCC,0.360046457607433,684.819903792072
DTW-I,none,CMVN,WPGMA,CQCC,0.385392656124363,749.911433250948
DTW-I,none,CMVN,UPGMC,CQCC,0.58317698561601,1469.28426847613
DTW-I,none,CMVN,WPGMC,CQCC,0.609631019387117,1496.62093112496
DTW-I,none,CMVN,Ward,CQCC,0.394773519163763,586.510537899162
DTW-I,none,CMVN,NJ,CQCC,0.365639238809971,669.682036261481
DTW-I,none,CMVN,Single,GFCC,0.432654337532386,894.282351279907
DTW-I,none,CMVN,Complete,GFCC,0.421772536406683,758.93019105156
DTW-I,none,CMVN,UPGMA,GFCC,0.392816939158403,873.091987943633
DTW-I,none,CMVN,WPGMA,GFCC,0.417376932011078,847.579091791129
DTW-I,none,CMVN,UPGMC,GFCC,0.628598231037255,1494.93812130084
DTW-I,none,CMVN,WPGMC,GFCC,0.680943446797105,1314.77836543544
DTW-I,none,CMVN,Ward,GFCC,0.399392477441258,709.846075698503
DTW-I,none,CMVN,NJ,GFCC,0.339935674082016,664.996459369816
DTW-I,none,CMVN,Single,IMFCC,0.431189136067185,946.47044458092
DTW-I,none,CMVN,Complete,IMFCC,0.349772179040472,687.129780857142
DTW-I,none,CMVN,UPGMA,IMFCC,0.396408469579201,823.455133379508
DTW-I,none,CMVN,WPGMA,IMFCC,0.40136692575717,798.488442896925
DTW-I,none,CMVN,UPGMC,IMFCC,0.586589832931296,1469.28426847613
DTW-I,none,CMVN,WPGMC,IMFCC,0.569784686857858,1469.28426847613
DTW-I,none,CMVN,Ward,IMFCC,0.351862771374967,529.051389558247
DTW-I,none,CMVN,NJ,IMFCC,0.344670776378093,680.70967158511
DTW-I,none,CMVN,Single,LFCC,0.391226659519342,831.857525562713
DTW-I,none,CMVN,Complete,LFCC,0.353292236219065,531.150952244102
DTW-I,none,CMVN,UPGMA,LFCC,0.361002412221924,667.317519880888
DTW-I,none,CMVN,WPGMA,LFCC,0.403555793799696,768.271454463746
DTW-I,none,CMVN,UPGMC,LFCC,0.575788439203073,1469.28426847613
DTW-I,none,CMVN,WPGMC,LFCC,0.635781291878853,1466.28525426027
DTW-I,none,CMVN,Ward,LFCC,0.344063253819351,509.601409799007
DTW-I,none,CMVN,NJ,LFCC,0.343348521397302,666.162398499563
DTW-I,none,CMVN,Single,logFBank,0.383954257124989,826.805281126139
DTW-I,none,CMVN,Complete,logFBank,0.417314392924149,683.155162296455
DTW-I,none,CMVN,UPGMA,logFBank,0.402984007862057,761.937965479907
DTW-I,none,CMVN,WPGMA,logFBank,0.431823461091754,716.730557481203
DTW-I,none,CMVN,UPGMC,logFBank,0.554828910926472,1314.23142448161
DTW-I,none,CMVN,WPGMC,logFBank,0.617162512284464,1162.19347554313
DTW-I,none,CMVN,Ward,logFBank,0.337791476815867,513.068314166441
DTW-I,none,CMVN,NJ,logFBank,0.291101581345484,568.174501170308
DTW-I,none,CMVN,Single,LPCC,0.347994282140624,679.96663278955
DTW-I,none,CMVN,Complete,LPCC,0.369480925578487,574.598487615861
DTW-I,none,CMVN,UPGMA,LPCC,0.336951666219959,565.029690816864
DTW-I,none,CMVN,WPGMA,LPCC,0.335495398910033,568.863212277606
DTW-I,none,CMVN,UPGMC,LPCC,0.566675600821942,1418.3684075554
DTW-I,none,CMVN,WPGMC,LPCC,0.533529884749397,1213.72782332091
DTW-I,none,CMVN,Ward,LPCC,0.310086661306174,438.812414316593
DTW-I,none,CMVN,NJ,LPCC,0.331412489949075,583.855621724439
DTW-I,none,CMVN,Single,MFCC,0.367095506119896,769.766310102583
DTW-I,none,CMVN,Complete,MFCC,0.397418029125346,613.131928928719
DTW-I,none,CMVN,UPGMA,MFCC,0.357357276869472,628.521144520344
DTW-I,none,CMVN,WPGMA,MFCC,0.400741534887876,738.486463696227
DTW-I,none,CMVN,UPGMC,MFCC,0.550442240686143,1429.53252852847
DTW-I,none,CMVN,WPGMC,MFCC,0.612874117752166,1464.07173552651
DTW-I,none,CMVN,Ward,MFCC,0.406888233717502,576.918523698347
DTW-I,none,CMVN,NJ,MFCC,0.336531760922005,599.005612958294
DTW-I,none,CMVN,Single,MSRCC,0.406334316090414,902.272784991488
DTW-I,none,CMVN,Complete,MSRCC,0.370177789689985,732.114508067786
DTW-I,none,CMVN,UPGMA,MSRCC,0.336656839095863,671.990062152477
DTW-I,none,CMVN,WPGMA,MSRCC,0.362941123916734,706.055396589402
DTW-I,none,CMVN,UPGMC,MSRCC,0.571669793621013,1469.28426847613
DTW-I,none,CMVN,WPGMC,MSRCC,0.525471276690789,1469.28426847613
DTW-I,none,CMVN,Ward,MSRCC,0.345742875011168,555.557214937005
DTW-I,none,CMVN,NJ,MSRCC,0.318618779594389,578.873030499362
DTW-I,none,CMVN,Single,NGCC,0.379773072455999,784.607859258861
DTW-I,none,CMVN,Complete,NGCC,0.43833646028768,698.574265315279
DTW-I,none,CMVN,UPGMA,NGCC,0.358000536049317,624.614253924736
DTW-I,none,CMVN,WPGMA,NGCC,0.352300544983472,605.49317185806
DTW-I,none,CMVN,UPGMC,NGCC,0.564004288394532,1429.53252852847
DTW-I,none,CMVN,WPGMC,NGCC,0.600294827124095,1367.96347997653
DTW-I,none,CMVN,Ward,NGCC,0.394639506834629,577.921823263579
DTW-I,none,CMVN,NJ,NGCC,0.36592513177879,637.131226548947
DTW-I,none,CMVN,Single,PNCC,0.3660680782632,721.318030812165
DTW-I,none,CMVN,Complete,PNCC,0.376351290985437,580.465754882886
DTW-I,none,CMVN,UPGMA,PNCC,0.368131868131868,690.751092984351
DTW-I,none,CMVN,WPGMA,PNCC,0.372214777092826,721.040135324742
DTW-I,none,CMVN,UPGMC,PNCC,0.56563923880997,1429.53252852847
DTW-I,none,CMVN,WPGMC,PNCC,0.638711694809256,1339.25365533268
DTW-I,none,CMVN,Ward,PNCC,0.408415974269633,606.954026951445
DTW-I,none,CMVN,NJ,PNCC,0.313669257571697,502.147423231226
DTW-I,none,CMVN,Single,PSRCC,0.702823193067096,1555.17074519821
DTW-I,none,CMVN,Complete,PSRCC,0.69422853569195,1157.07812851331
DTW-I,none,CMVN,UPGMA,PSRCC,0.697230411864558,1492.3790083124
DTW-I,none,CMVN,WPGMA,PSRCC,0.636665773251139,1265.78479276335
DTW-I,none,CMVN,UPGMC,PSRCC,0.702510497632449,1555.17074519821
DTW-I,none,CMVN,WPGMC,PSRCC,0.700911283838113,1555.17074519821
DTW-I,none,CMVN,Ward,PSRCC,0.631930670955061,1081.53093623739
DTW-I,none,CMVN,NJ,PSRCC,0.576538908246225,1061.27777838022
DTW-I,none,CMVN,Single,RPLP,0.500875547217011,1021.01702637442
DTW-I,none,CMVN,Complete,RPLP,0.453068882337175,898.45514626647
DTW-I,none,CMVN,UPGMA,RPLP,0.393567408201555,911.171560532311
DTW-I,none,CMVN,WPGMA,RPLP,0.422996515679443,858.304841923731
DTW-I,none,CMVN,UPGMC,RPLP,0.662878584829804,1542.56318370185
DTW-I,none,CMVN,WPGMC,RPLP,0.644545698204235,1542.56318370185
DTW-I,none,CMVN,Ward,RPLP,0.361082819619405,698.086350773176
DTW-I,none,CMVN,NJ,RPLP,0.387233092111141,650.883817732764
DTW-I,none,MMN,Single,BFCC,0.450942553381578,1017.91523759549
DTW-I,none,MMN,Complete,BFCC,0.373662110247476,675.443632541531
DTW-I,none,MMN,UPGMA,BFCC,0.403207361743947,708.839658979381
DTW-I,none,MMN,WPGMA,BFCC,0.35791119449656,689.143130875367
DTW-I,none,MMN,UPGMC,BFCC,0.643428928794782,1463.11211880957
DTW-I,none,MMN,WPGMC,BFCC,0.635834896810507,1383.58910913886
DTW-I,none,MMN,Ward,BFCC,0.331019387116948,458.814865374359
DTW-I,none,MMN,NJ,BFCC,0.279656928437416,527.699320558718
DTW-I,none,MMN,Single,CQCC,0.372313052800858,709.668306647931
DTW-I,none,MMN,Complete,CQCC,0.358697400160815,573.124618326589
DTW-I,none,MMN,UPGMA,CQCC,0.376663986420084,610.945875633262
DTW-I,none,MMN,WPGMA,CQCC,0.343607611900295,599.948939658539
DTW-I,none,MMN,UPGMC,CQCC,0.61082819619405,1389.53505994766
DTW-I,none,MMN,WPGMC,CQCC,0.60310015188064,1262.34245838645
DTW-I,none,MMN,Ward,CQCC,0.346305726793532,539.214920316907
DTW-I,none,MMN,NJ,CQCC,0.27234878942196,504.763461351786
DTW-I,none,MMN,Single,GFCC,0.590100955954615,1246.3295681655
DTW-I,none,MMN,Complete,GFCC,0.443670150987224,921.676814909691
DTW-I,none,MMN,UPGMA,GFCC,0.503663003663004,1061.16357592212
DTW-I,none,MMN,WPGMA,GFCC,0.461056017153578,998.729296314994
DTW-I,none,MMN,UPGMC,GFCC,0.723371750201019,1487.24155163336
DTW-I,none,MMN,WPGMC,GFCC,0.680961315107657,1334.14897395329
DTW-I,none,MMN,Ward,GFCC,0.474966496917716,883.498645114841
DTW-I,none,MMN,NJ,GFCC,0.366881086393282,673.893449565968
DTW-I,none,MMN,Single,IMFCC,0.385356919503261,834.825555184746
DTW-I,none,MMN,Complete,IMFCC,0.353989100330564,660.343727159825
DTW-I,none,MMN,UPGMA,IMFCC,0.333413740730814,749.479191492611
DTW-I,none,MMN,WPGMA,IMFCC,0.289252211203431,652.819796276345
DTW-I,none,MMN,UPGMC,IMFCC,0.660528901992317,1424.75159983309
DTW-I,none,MMN,WPGMC,IMFCC,0.635102296077906,1303.35760798169
DTW-I,none,MMN,Ward,IMFCC,0.300375234521576,624.681873719139
DTW-I,none,MMN,NJ,IMFCC,0.291682301438399,552.692446071442
DTW-I,none,MMN,Single,LFCC,0.348333780041097,697.579505098705
DTW-I,none,MMN,Complete,LFCC,0.349003841686769,514.533614883435
DTW-I,none,MMN,UPGMA,LFCC,0.370856785490932,605.771583453134
DTW-I,none,MMN,WPGMA,LFCC,0.34375949253998,618.754944110986
DTW-I,none,MMN,UPGMC,LFCC,0.601483069775753,1346.31968868573
DTW-I,none,MMN,WPGMC,LFCC,0.571115875993925,1187.29429193694
DTW-I,none,MMN,Ward,LFCC,0.334548378450817,493.017228458768
DTW-I,none,MMN,NJ,LFCC,0.283159117305459,528.196388311314
DTW-I,none,MMN,Single,logFBank,0.381827928169392,845.774201492833
DTW-I,none,MMN,Complete,logFBank,0.359251317787903,591.886975469343
DTW-I,none,MMN,UPGMA,logFBank,0.377896899848119,675.296015123685
DTW-I,none,MMN,WPGMA,logFBank,0.341347270615563,570.882054677629
DTW-I,none,MMN,UPGMC,logFBank,0.591905655320289,1270.14977444276
DTW-I,none,MMN,WPGMC,logFBank,0.571446439739123,1203.66352808993
DTW-I,none,MMN,Ward,logFBank,0.342062003037613,448.212404328643
DTW-I,none,MMN,NJ,logFBank,0.296042169212901,552.849019863673
DTW-I,none,MMN,Single,LPCC,0.362530152774055,979.664674845093
DTW-I,none,MMN,Complete,LPCC,0.306629143214509,689.869479911603
DTW-I,none,MMN,UPGMA,LPCC,0.339122665951934,797.653111107171
DTW-I,none,MMN,WPGMA,LPCC,0.31313320825516,685.459868396389
DTW-I,none,MMN,UPGMC,LPCC,0.561029214687751,1151.83962179426
DTW-I,none,MMN,WPGMC,LPCC,0.480335924238363,1012.55882684013
DTW-I,none,MMN,Ward,LPCC,0.323050120611096,567.451904760953
DTW-I,none,MMN,NJ,LPCC,0.279692665058519,585.69985635964
DTW-I,none,MMN,Single,MFCC,0.360716519253105,711.3418944619
DTW-I,none,MMN,Complete,MFCC,0.356437058876083,561.2919902746
DTW-I,none,MMN,UPGMA,MFCC,0.373590637005271,577.021466401019
DTW-I,none,MMN,WPGMA,MFCC,0.366711337443045,602.64427204764
DTW-I,none,MMN,UPGMC,MFCC,0.597355490038417,1301.67312632325
DTW-I,none,MMN,WPGMC,MFCC,0.55430179576521,1071.93598812003
DTW-I,none,MMN,Ward,MFCC,0.342222817832574,543.474074399437
DTW-I,none,MMN,NJ,MFCC,0.267926382560529,491.050212692171
DTW-I,none,MMN,Single,MSRCC,0.408076476369159,789.997058382815
DTW-I,none,MMN,Complete,MSRCC,0.409532743679085,661.118713297256
DTW-I,none,MMN,UPGMA,MSRCC,0.442705262217457,821.551248283899
DTW-I,none,MMN,WPGMA,MSRCC,0.388707227731618,860.03589871445
DTW-I,none,MMN,UPGMC,MSRCC,0.564227642276423,1396.3971979791
DTW-I,none,MMN,WPGMC,MSRCC,0.594264272313053,1284.9148719533
DTW-I,none,MMN,Ward,MSRCC,0.34194585901903,589.741882182253
DTW-I,none,MMN,NJ,MSRCC,0.263932815152327,479.48625241636
DTW-I,none,MMN,Single,NGCC,0.339712320200125,728.159097468283
DTW-I,none,MMN,Complete,NGCC,0.344706512999196,543.640663461762
DTW-I,none,MMN,UPGMA,NGCC,0.373251139104798,635.326214220465
DTW-I,none,MMN,WPGMA,NGCC,0.293415527561869,571.400958238509
DTW-I,none,MMN,UPGMC,NGCC,0.582149557759314,1242.69399092282
DTW-I,none,MMN,WPGMC,NGCC,0.526820334137407,1043.78839405359
DTW-I,none,MMN,Ward,NGCC,0.327481461627803,408.177236196387
DTW-I,none,MMN,NJ,NGCC,0.274850352899133,525.205384486149
DTW-I,none,MMN,Single,PNCC,0.352470293933709,660.672710222427
DTW-I,none,MMN,Complete,PNCC,0.350433306530868,590.915512967902
DTW-I,none,MMN,UPGMA,PNCC,0.340855892075404,653.482233978804
DTW-I,none,MMN,WPGMA,PNCC,0.322460466362905,646.567265418235
DTW-I,none,MMN,UPGMC,PNCC,0.603520057178594,1259.89424687274
DTW-I,none,MMN,WPGMC,PNCC,0.526847136603234,1086.11763420576
DTW-I,none,MMN,Ward,PNCC,0.390065219333512,483.577835870315
DTW-I,none,MMN,NJ,PNCC,0.270963995354239,512.031810734202
DTW-I,none,MMN,Single,PSRCC,0.739587242026266,1511.23395349669
DTW-I,none,MMN,Complete,PSRCC,0.707084785133566,1114.78240533624
DTW-I,none,MMN,UPGMA,PSRCC,0.729554185651747,1412.71199324347
DTW-I,none,MMN,WPGMA,PSRCC,0.727526132404181,1270.48191607599
DTW-I,none,MMN,UPGMC,PSRCC,0.738890377914768,1533.19953562191
DTW-I,none,MMN,WPGMC,PSRCC,0.737058876083266,1533.19953562191
DTW-I,none,MMN,Ward,PSRCC,0.559465737514518,1140.75473796851
DTW-I,none,MMN,NJ,PSRCC,0.597766461181095,976.593258292349
DTW-I,none,MMN,Single,RPLP,0.446055570445814,886.769074631423
DTW-I,none,MMN,Complete,RPLP,0.438515143393192,774.346631754861
DTW-I,none,MMN,UPGMA,RPLP,0.373018851067632,687.61465514833
DTW-I,none,MMN,WPGMA,RPLP,0.382980434199946,737.40473642324
DTW-I,none,MMN,UPGMC,RPLP,0.612391673367283,1277.26935646687
DTW-I,none,MMN,WPGMC,RPLP,0.539569373715715,1023.58972775311
DTW-I,none,MMN,Ward,RPLP,0.35191637630662,819.127212916562
DTW-I,none,MMN,NJ,RPLP,0.417636022514071,816.660730647844
DTW-I,none,MMVN,Single,BFCC,0.378298936835522,788.032350174161
DTW-I,none,MMVN,Complete,BFCC,0.335995711605468,592.897049273922
DTW-I,none,MMVN,UPGMA,BFCC,0.362548021084606,667.441443065023
DTW-I,none,MMVN,WPGMA,BFCC,0.317153578129188,625.594185681274
DTW-I,none,MMVN,UPGMC,BFCC,0.631287411775217,1450.50455731321
DTW-I,none,MMVN,WPGMC,BFCC,0.621424104350934,1338.11615180893
DTW-I,none,MMVN,Ward,BFCC,0.334852139730189,498.849022904729
DTW-I,none,MMVN,NJ,BFCC,0.27820066112749,498.438750749986
DTW-I,none,MMVN,Single,CQCC,0.408782274635933,831.473832736502
DTW-I,none,MMVN,Complete,CQCC,0.337219690878227,514.747120211426
DTW-I,none,MMVN,UPGMA,CQCC,0.382176360225141,583.06152884077
DTW-I,none,MMVN,WPGMA,CQCC,0.360546770302868,585.058236185455
DTW-I,none,MMVN,UPGMC,CQCC,0.639220941659966,1350.9961329289
DTW-I,none,MMVN,WPGMC,CQCC,0.604484945948361,1274.95001988281
DTW-I,none,MMVN,Ward,CQCC,0.344286607701242,537.865181881917
DTW-I,none,MMVN,NJ,CQCC,0.275207719110158,532.279504473529
DTW-I,none,MMVN,Single,GFCC,0.382980434199946,837.609028045199
DTW-I,none,MMVN,Complete,GFCC,0.36996336996337,616.966066095755
DTW-I,none,MMVN,UPGMA,GFCC,0.318493701420531,638.802866668132
DTW-I,none,MMVN,WPGMA,GFCC,0.283587956758688,621.518764544255
DTW-I,none,MMVN,UPGMC,GFCC,0.59465737514518,1254.80266522645
DTW-I,none,MMVN,WPGMC,GFCC,0.551880639685518,1111.47497760762
DTW-I,none,MMVN,Ward,GFCC,0.343339587242026,505.624789955122
DTW-I,none,MMVN,NJ,GFCC,0.263637988028232,512.227474518467
DTW-I,none,MMVN,Single,IMFCC,0.402680246582686,912.795130282648
DTW-I,none,MMVN,Complete,IMFCC,0.353774680603949,634.465626987915
DTW-I,none,MMVN,UPGMA,IMFCC,0.345769677476995,678.827792841746
DTW-I,none,MMVN,WPGMA,IMFCC,0.361556329849013,711.520028215703
DTW-I,none,MMVN,UPGMC,IMFCC,0.568542839274547,1456.62982187647
DTW-I,none,MMVN,WPGMC,IMFCC,0.596319128026445,1208.43556948978
DTW-I,none,MMVN,Ward,IMFCC,0.29877602072724,536.778390852916
DTW-I,none,MMVN,NJ,IMFCC,0.286857857589565,524.238939562038
DTW-I,none,MMVN,Single,LFCC,0.346895381041723,763.680530448885
DTW-I,none,MMVN,Complete,LFCC,0.351621549182525,567.825224882341
DTW-I,none,MMVN,UPGMA,LFCC,0.359492539980345,638.698273136375
DTW-I,none,MMVN,WPGMA,LFCC,0.350486911462521,662.613577435216
DTW-I,none,MMVN,UPGMC,LFCC,0.516644331278478,1347.76044890405
DTW-I,none,MMVN,WPGMC,LFCC,0.517233985526668,1063.61675735612
DTW-I,none,MMVN,Ward,LFCC,0.341427678013044,536.095864756184
DTW-I,none,MMVN,NJ,LFCC,0.28360582506924,524.941028969919
DTW-I,none,MMVN,Single,logFBank,0.364576074332172,731.271304887903
DTW-I,none,MMVN,Complete,logFBank,0.361904761904762,581.638798602281
DTW-I,none,MMVN,UPGMA,logFBank,0.38533905119271,627.97475167301
DTW-I,none,MMVN,WPGMA,logFBank,0.408532118288216,685.129617293217
DTW-I,none,MMVN,UPGMC,logFBank,0.554462610560172,1195.46440378261
DTW-I,none,MMVN,WPGMC,logFBank,0.521048869829358,1066.8812260107
DTW-I,none,MMVN,Ward,logFBank,0.33378897525239,455.403747533414
DTW-I,none,MMVN,NJ,logFBank,0.269275440007147,502.174781784096
DTW-I,none,MMVN,Single,LPCC,0.382301438398999,862.393467277457
DTW-I,none,MMVN,Complete,LPCC,0.339631912802644,684.88388614812
DTW-I,none,MMVN,UPGMA,LPCC,0.326820334137407,725.160123452118
DTW-I,none,MMVN,WPGMA,LPCC,0.316876619315644,722.580183871192
DTW-I,none,MMVN,UPGMC,LPCC,0.570133118913607,1140.41437750642
DTW-I,none,MMVN,WPGMC,LPCC,0.548155096935585,1085.26412201406
DTW-I,none,MMVN,Ward,LPCC,0.316135084427767,481.061483564387
DTW-I,none,MMVN,NJ,LPCC,0.316492450638792,633.809602712799
DTW-I,none,MMVN,Single,MFCC,0.326480836236934,683.402949578081
DTW-I,none,MMVN,Complete,MFCC,0.369990172429197,570.596028226178
DTW-I,none,MMVN,UPGMA,MFCC,0.323514696685428,591.975674263298
DTW-I,none,MMVN,WPGMA,MFCC,0.34989725721433,597.259394994928
DTW-I,none,MMVN,UPGMC,MFCC,0.572884838738497,1263.39750773275
DTW-I,none,MMVN,WPGMC,MFCC,0.556740820155454,1109.74292817951
DTW-I,none,MMVN,Ward,MFCC,0.327106227106227,417.943531795094
DTW-I,none,MMVN,NJ,MFCC,0.265576699723041,481.137509881695
DTW-I,none,MMVN,Single,MSRCC,0.341740373447691,740.386738383541
DTW-I,none,MMVN,Complete,MSRCC,0.373492361297239,578.729644437338
DTW-I,none,MMVN,UPGMA,MSRCC,0.375261324041812,577.633389663075
DTW-I,none,MMVN,WPGMA,MSRCC,0.379263825605289,607.992616524722
DTW-I,none,MMVN,UPGMC,MSRCC,0.564647547574377,1362.11810013491
DTW-I,none,MMVN,WPGMC,MSRCC,0.557330474403645,1152.32827971832
DTW-I,none,MMVN,Ward,MSRCC,0.331582238899312,444.545820954793
DTW-I,none,MMVN,NJ,MSRCC,0.271928884124006,512.218167524401
DTW-I,none,MMVN,Single,NGCC,0.335531135531136,680.61650704108
DTW-I,none,MMVN,Complete,NGCC,0.347913874743143,540.715682638768
DTW-I,none,MMVN,UPGMA,NGCC,0.359045832216564,655.632867148101
DTW-I,none,MMVN,WPGMA,NGCC,0.340391316001072,612.983950629494
DTW-I,none,MMVN,UPGMC,NGCC,0.558465112123649,1205.31683431724
DTW-I,none,MMVN,WPGMC,NGCC,0.555123738050567,1106.00749264337
DTW-I,none,MMVN,Ward,NGCC,0.327954971857411,410.826329034527
DTW-I,none,MMVN,NJ,NGCC,0.270785312248727,516.749831364622
DTW-I,none,MMVN,Single,PNCC,0.365978736710444,816.59672911532
DTW-I,none,MMVN,Complete,PNCC,0.347744125792906,573.644502896746
DTW-I,none,MMVN,UPGMA,PNCC,0.350004467077638,673.722767177409
DTW-I,none,MMVN,WPGMA,PNCC,0.316010006253909,677.94835561686
DTW-I,none,MMVN,UPGMC,PNCC,0.600125078173859,1261.95154927138
DTW-I,none,MMVN,WPGMC,PNCC,0.558384704726168,1091.81197982111
DTW-I,none,MMVN,Ward,PNCC,0.344831591173055,507.610228391816
DTW-I,none,MMVN,NJ,PNCC,0.270963995354239,512.031810734202
DTW-I,none,MMVN,Single,PSRCC,0.739587242026266,1511.23395349669
DTW-I,none,MMVN,Complete,PSRCC,0.707084785133566,1114.78240533624
DTW-I,none,MMVN,UPGMA,PSRCC,0.729554185651747,1412.71199324347
DTW-I,none,MMVN,WPGMA,PSRCC,0.727526132404181,1270.48191607599
DTW-I,none,MMVN,UPGMC,PSRCC,0.738890377914768,1533.19953562191
DTW-I,none,MMVN,WPGMC,PSRCC,0.737058876083266,1533.19953562191
DTW-I,none,MMVN,Ward,PSRCC,0.559465737514518,1140.75473796851
DTW-I,none,MMVN,NJ,PSRCC,0.617573483427142,1012.95707256876
DTW-I,none,MMVN,Single,RPLP,0.502206736353078,1112.09862952235
DTW-I,none,MMVN,Complete,RPLP,0.381792191548289,677.487986722822
DTW-I,none,MMVN,UPGMA,RPLP,0.383981059590816,682.141660444101
DTW-I,none,MMVN,WPGMA,RPLP,0.43631734119539,751.862176081764
DTW-I,none,MMVN,UPGMC,RPLP,0.659287054409006,1482.85924761438
DTW-I,none,MMVN,WPGMC,RPLP,0.647717323327079,1347.62719851603
DTW-I,none,MMVN,Ward,RPLP,0.342875011167694,500.669444118343
DTW-I,none,MMVN,NJ,RPLP,0.338363262753507,524.935590409076
DTW-I,none,none,Single,BFCC,0.429965156794425,997.674419976343
DTW-I,none,none,Complete,BFCC,0.371089073528098,652.435876268582
DTW-I,none,none,UPGMA,BFCC,0.410747788796569,699.262124903344
DTW-I,none,none,WPGMA,BFCC,0.356374519789154,684.325753508132
DTW-I,none,none,UPGMC,BFCC,0.63927454659162,1463.11211880957
DTW-I,none,none,WPGMC,BFCC,0.637183954257125,1383.58910913886
DTW-I,none,none,Ward,BFCC,0.330018761726079,445.432370433639
DTW-I,none,none,NJ,BFCC,0.279656928437416,515.728136286313
DTW-I,none,none,Single,CQCC,0.373787188421335,705.398845972937
DTW-I,none,none,Complete,CQCC,0.357562762440811,573.124618326589
DTW-I,none,none,UPGMA,CQCC,0.37689627445725,636.599728457975
DTW-I,none,none,WPGMA,CQCC,0.343607611900295,599.948939658539
DTW-I,none,none,UPGMC,CQCC,0.61082819619405,1389.53505994766
DTW-I,none,none,WPGMC,CQCC,0.601116769409452,1217.96063473602
DTW-I,none,none,Ward,CQCC,0.339185205038864,490.320842855488
DTW-I,none,none,NJ,CQCC,0.272134369695345,536.802462217912
DTW-I,none,none,Single,GFCC,0.591494684177611,1243.52991448081
DTW-I,none,none,Complete,GFCC,0.443670150987224,921.676814909691
DTW-I,none,none,UPGMA,GFCC,0.503663003663004,1061.16357592212
DTW-I,none,none,WPGMA,GFCC,0.461056017153578,998.729296314994
DTW-I,none,none,UPGMC,GFCC,0.723371750201019,1487.24155163336
DTW-I,none,none,WPGMC,GFCC,0.680737961225766,1333.33452960644
DTW-I,none,none,Ward,GFCC,0.474966496917716,883.498645114841
DTW-I,none,none,NJ,GFCC,0.366881086393282,673.893449565968
DTW-I,none,none,Single,IMFCC,0.406414723487894,778.534284453535
DTW-I,none,none,Complete,IMFCC,0.349271866345037,612.661648087814
DTW-I,none,none,UPGMA,IMFCC,0.333065308675065,736.871629996257
DTW-I,none,none,WPGMA,IMFCC,0.288903779147682,652.285486945192
DTW-I,none,none,UPGMC,IMFCC,0.647020459215581,1423.77856688069
DTW-I,none,none,WPGMC,IMFCC,0.635298847493969,1303.35760798169
DTW-I,none,none,Ward,IMFCC,0.289046725632091,535.87285658237
DTW-I,none,none,NJ,IMFCC,0.292361297239346,569.98183160777
DTW-I,none,none,Single,LFCC,0.357527025819709,685.26187060606
DTW-I,none,none,Complete,LFCC,0.349504154382203,506.050797816226
DTW-I,none,none,UPGMA,LFCC,0.326873939069061,638.962488052452
DTW-I,none,none,WPGMA,LFCC,0.34375949253998,618.754944110986
DTW-I,none,none,UPGMC,LFCC,0.589618511569731,1338.25173082019
DTW-I,none,none,WPGMC,LFCC,0.572393460198338,1109.56422464487
DTW-I,none,none,Ward,LFCC,0.332064683284195,479.319661926601
DTW-I,none,none,NJ,LFCC,0.31386580898776,469.475458707806
DTW-I,none,none,Single,logFBank,0.411382113821138,855.713320067024
DTW-I,none,none,Complete,logFBank,0.359367461806486,545.550569474148
DTW-I,none,none,UPGMA,logFBank,0.423827392120075,676.949055112894
DTW-I,none,none,WPGMA,logFBank,0.371937818279282,615.181485550179
DTW-I,none,none,UPGMC,logFBank,0.579147681586706,1320.21114512263
DTW-I,none,none,WPGMC,logFBank,0.594023050120611,1266.27961559489
DTW-I,none,none,Ward,logFBank,0.348405253283302,494.873305336981
DTW-I,none,none,NJ,logFBank,0.307200929152149,553.204009970384
